# LOVE_NUMBERS  Format of 2005.01.10
# degree h                 l                 k
#
     0  0.0000000000D+00  0.0000000000D+00  0.0000000000D+00
   393 -0.4363277792D+01  0.2587574246D-02 -0.4908810284D-02
   394 -0.4367549884D+01  0.2583714988D-02 -0.4901915260D-02
   395 -0.4371816587D+01  0.2579884288D-02 -0.4895055124D-02
   396 -0.4376077888D+01  0.2576081858D-02 -0.4888229556D-02
   397 -0.4380333776D+01  0.2572307424D-02 -0.4881438160D-02
   398 -0.4384584234D+01  0.2568560688D-02 -0.4874680679D-02
   399 -0.4388829242D+01  0.2564841376D-02 -0.4867956758D-02
   400 -0.4393068797D+01  0.2561149211D-02 -0.4861266098D-02
   401 -0.4397302881D+01  0.2557483924D-02 -0.4854608317D-02
   402 -0.4401531470D+01  0.2553845238D-02 -0.4847983151D-02
   403 -0.4405754548D+01  0.2550232886D-02 -0.4841390266D-02
   404 -0.4409972120D+01  0.2546646600D-02 -0.4834829391D-02
   405 -0.4414184146D+01  0.2543086125D-02 -0.4828300135D-02
   406 -0.4418390628D+01  0.2539551192D-02 -0.4821802243D-02
   407 -0.4422591551D+01  0.2536041539D-02 -0.4815335427D-02
   408 -0.4426786883D+01  0.2532556897D-02 -0.4808899393D-02
   409 -0.4430976616D+01  0.2529097038D-02 -0.4802493803D-02
   410 -0.4435160749D+01  0.2525661701D-02 -0.4796118410D-02
   411 -0.4439339273D+01  0.2522250640D-02 -0.4789772949D-02
   412 -0.4443512157D+01  0.2518863610D-02 -0.4783457104D-02
   413 -0.4447679385D+01  0.2515500372D-02 -0.4777170573D-02
   414 -0.4451840955D+01  0.2512160676D-02 -0.4770913098D-02
   415 -0.4455997001D+01  0.2508844697D-02 -0.4764684685D-02
   416 -0.4460147471D+01  0.2505552113D-02 -0.4758484990D-02
   417 -0.4464291999D+01  0.2502281694D-02 -0.4752313124D-02
   418 -0.4468430796D+01  0.2499033881D-02 -0.4746169197D-02
   419 -0.4472563895D+01  0.2495808447D-02 -0.4740053059D-02
   420 -0.4476691221D+01  0.2492605163D-02 -0.4733964341D-02
   421 -0.4480812807D+01  0.2489423800D-02 -0.4727902849D-02
   422 -0.4484928622D+01  0.2486264147D-02 -0.4721868283D-02
   423 -0.4489038649D+01  0.2483125972D-02 -0.4715860425D-02
   424 -0.4493142872D+01  0.2480009058D-02 -0.4709879012D-02
   425 -0.4497241313D+01  0.2476913189D-02 -0.4703923846D-02
   426 -0.4501333913D+01  0.2473838155D-02 -0.4697994583D-02
   427 -0.4505420682D+01  0.2470783737D-02 -0.4692091066D-02
   428 -0.4509501609D+01  0.2467749725D-02 -0.4686213045D-02
   429 -0.4513576672D+01  0.2464735908D-02 -0.4680360271D-02
   430 -0.4517645867D+01  0.2461742094D-02 -0.4674532484D-02
   431 -0.4521709169D+01  0.2458768058D-02 -0.4668729492D-02
   432 -0.4525766592D+01  0.2455813607D-02 -0.4662951085D-02
   433 -0.4529818089D+01  0.2452878540D-02 -0.4657196996D-02
   434 -0.4533863683D+01  0.2449962662D-02 -0.4651467004D-02
   435 -0.4537903321D+01  0.2447065763D-02 -0.4645760890D-02
   436 -0.4541938182D+01  0.2444190568D-02 -0.4640080410D-02
   437 -0.4545970060D+01  0.2441341387D-02 -0.4634428369D-02
   438 -0.4549992311D+01  0.2438501419D-02 -0.4628793378D-02
   439 -0.4554008601D+01  0.2435679744D-02 -0.4623181470D-02
   440 -0.4558018930D+01  0.2432876174D-02 -0.4617592432D-02
   441 -0.4562023294D+01  0.2430090534D-02 -0.4612026079D-02
   442 -0.4566021693D+01  0.2427322648D-02 -0.4606482171D-02
   443 -0.4570014092D+01  0.2424572323D-02 -0.4600960531D-02
   444 -0.4574000505D+01  0.2421839391D-02 -0.4595460979D-02
   445 -0.4577980892D+01  0.2419123669D-02 -0.4589983282D-02
   446 -0.4581955270D+01  0.2416424996D-02 -0.4584527233D-02
   447 -0.4585923636D+01  0.2413743189D-02 -0.4579092710D-02
   448 -0.4589885948D+01  0.2411078079D-02 -0.4573679458D-02
   449 -0.4593842227D+01  0.2408429498D-02 -0.4568287340D-02
   450 -0.4597792434D+01  0.2405797280D-02 -0.4562916080D-02
   451 -0.4601736614D+01  0.2403181263D-02 -0.4557565629D-02
   452 -0.4605674684D+01  0.2400581270D-02 -0.4552235678D-02
   453 -0.4609606692D+01  0.2397997151D-02 -0.4546926139D-02
   454 -0.4613532603D+01  0.2395428741D-02 -0.4541636751D-02
   455 -0.4617452421D+01  0.2392875881D-02 -0.4536367408D-02
   456 -0.4621366116D+01  0.2390338409D-02 -0.4531117888D-02
   457 -0.4625273717D+01  0.2387816176D-02 -0.4525888082D-02
   458 -0.4629175176D+01  0.2385309022D-02 -0.4520677720D-02
   459 -0.4633070515D+01  0.2382816797D-02 -0.4515486721D-02
   460 -0.4636959727D+01  0.2380339354D-02 -0.4510314872D-02
   461 -0.4640842768D+01  0.2377876513D-02 -0.4505162010D-02
   462 -0.4644719655D+01  0.2375428145D-02 -0.4500027980D-02
   463 -0.4648590372D+01  0.2372994102D-02 -0.4494912622D-02
   464 -0.4652454903D+01  0.2370574233D-02 -0.4489815761D-02
   465 -0.4656313259D+01  0.2368168398D-02 -0.4484737267D-02
   466 -0.4660165448D+01  0.2365776465D-02 -0.4479676977D-02
   467 -0.4664011409D+01  0.2363398268D-02 -0.4474634684D-02
   468 -0.4667851182D+01  0.2361033685D-02 -0.4469610304D-02
   469 -0.4671684743D+01  0.2358682567D-02 -0.4464603661D-02
   470 -0.4675512056D+01  0.2356344773D-02 -0.4459614543D-02
   471 -0.4679333175D+01  0.2354020178D-02 -0.4454642899D-02
   472 -0.4683148017D+01  0.2351708624D-02 -0.4449688484D-02
   473 -0.4686956657D+01  0.2349410005D-02 -0.4444751266D-02
   474 -0.4690759028D+01  0.2347124166D-02 -0.4439830996D-02
   475 -0.4694555138D+01  0.2344850983D-02 -0.4434927562D-02
   476 -0.4698344998D+01  0.2342590327D-02 -0.4430040859D-02
   477 -0.4702128578D+01  0.2340342061D-02 -0.4425170710D-02
   478 -0.4705905867D+01  0.2338106058D-02 -0.4420316957D-02
   479 -0.4709676879D+01  0.2335882195D-02 -0.4415479491D-02
   480 -0.4713441602D+01  0.2333670343D-02 -0.4410658186D-02
   481 -0.4717200013D+01  0.2331470374D-02 -0.4405852880D-02
   482 -0.4720952106D+01  0.2329282163D-02 -0.4401063430D-02
   483 -0.4724697898D+01  0.2327105594D-02 -0.4396289728D-02
   484 -0.4728437390D+01  0.2324940548D-02 -0.4391531676D-02
   485 -0.4732170536D+01  0.2322786891D-02 -0.4386789086D-02
   486 -0.4735897325D+01  0.2320644505D-02 -0.4382061813D-02
   487 -0.4739617794D+01  0.2318513282D-02 -0.4377349779D-02
   488 -0.4743331898D+01  0.2316393092D-02 -0.4372652829D-02
   489 -0.4747041742D+01  0.2314288335D-02 -0.4367973960D-02
   490 -0.4750747006D+01  0.2312198322D-02 -0.4363312569D-02
   491 -0.4754442562D+01  0.2310111657D-02 -0.4358660920D-02
   492 -0.4758131783D+01  0.2308035645D-02 -0.4354023941D-02
   493 -0.4761815020D+01  0.2305971024D-02 -0.4349402011D-02
   494 -0.4765491574D+01  0.2303916036D-02 -0.4344794018D-02
   495 -0.4769161760D+01  0.2301871374D-02 -0.4340200286D-02
   496 -0.4772825594D+01  0.2299836941D-02 -0.4335620759D-02
   497 -0.4776483086D+01  0.2297812631D-02 -0.4331055332D-02
   498 -0.4780134175D+01  0.2295798322D-02 -0.4326503816D-02
   499 -0.4783778934D+01  0.2293793943D-02 -0.4321966182D-02
   500 -0.4787417346D+01  0.2291799382D-02 -0.4317442332D-02
   501 -0.4791049345D+01  0.2289814519D-02 -0.4312932067D-02
   502 -0.4794674951D+01  0.2287839260D-02 -0.4308435312D-02
   503 -0.4798294201D+01  0.2285873525D-02 -0.4303951987D-02
   504 -0.4801907068D+01  0.2283917206D-02 -0.4299481991D-02
   505 -0.4805513523D+01  0.2281970191D-02 -0.4295025176D-02
   506 -0.4809113591D+01  0.2280032400D-02 -0.4290581476D-02
   507 -0.4812707285D+01  0.2278103745D-02 -0.4286150784D-02
   508 -0.4816294557D+01  0.2276184111D-02 -0.4281732974D-02
   509 -0.4819875456D+01  0.2274273424D-02 -0.4277328005D-02
   510 -0.4823449917D+01  0.2272371568D-02 -0.4272935697D-02
   511 -0.4827017975D+01  0.2270478469D-02 -0.4268555976D-02
   512 -0.4830579617D+01  0.2268594029D-02 -0.4264188766D-02
   513 -0.4834134846D+01  0.2266718164D-02 -0.4259833966D-02
   514 -0.4837683664D+01  0.2264850779D-02 -0.4255491492D-02
   515 -0.4841226070D+01  0.2262991800D-02 -0.4251161154D-02
   516 -0.4844762004D+01  0.2261141087D-02 -0.4246842949D-02
   517 -0.4848291562D+01  0.2259298615D-02 -0.4242536837D-02
   518 -0.4851814662D+01  0.2257464262D-02 -0.4238242629D-02
   519 -0.4855331349D+01  0.2255637964D-02 -0.4233960267D-02
   520 -0.4858841570D+01  0.2253819613D-02 -0.4229689632D-02
   521 -0.4862345359D+01  0.2252009144D-02 -0.4225430669D-02
   522 -0.4865842727D+01  0.2250206474D-02 -0.4221183310D-02
   523 -0.4869333622D+01  0.2248411506D-02 -0.4216947377D-02
   524 -0.4872818085D+01  0.2246624175D-02 -0.4212722872D-02
   525 -0.4876296108D+01  0.2244844397D-02 -0.4208509690D-02
   526 -0.4879767676D+01  0.2243072081D-02 -0.4204307736D-02
   527 -0.4883232788D+01  0.2241307160D-02 -0.4200116898D-02
   528 -0.4886691441D+01  0.2239549545D-02 -0.4195937125D-02
   529 -0.4890143646D+01  0.2237799167D-02 -0.4191768337D-02
   530 -0.4893589383D+01  0.2236055942D-02 -0.4187610437D-02
   531 -0.4897028646D+01  0.2234319789D-02 -0.4183463316D-02
   532 -0.4900461459D+01  0.2232590642D-02 -0.4179326948D-02
   533 -0.4903887800D+01  0.2230868424D-02 -0.4175201222D-02
   534 -0.4907307694D+01  0.2229153063D-02 -0.4171086099D-02
   535 -0.4910721080D+01  0.2227444468D-02 -0.4166981404D-02
   536 -0.4914128000D+01  0.2225742579D-02 -0.4162887134D-02
   537 -0.4917528444D+01  0.2224047320D-02 -0.4158803202D-02
   538 -0.4920922416D+01  0.2222358623D-02 -0.4154729536D-02
   539 -0.4924309950D+01  0.2220676433D-02 -0.4150666091D-02
   540 -0.4927690936D+01  0.2219000629D-02 -0.4146612671D-02
   541 -0.4931065502D+01  0.2217331199D-02 -0.4142569363D-02
   542 -0.4934433516D+01  0.2215668019D-02 -0.4138535935D-02
   543 -0.4937797571D+01  0.2214015804D-02 -0.4134515728D-02
   544 -0.4941156429D+01  0.2212372310D-02 -0.4130507039D-02
   545 -0.4944505566D+01  0.2210728581D-02 -0.4126503797D-02
   546 -0.4947848246D+01  0.2209090922D-02 -0.4122510270D-02
   547 -0.4951184474D+01  0.2207459273D-02 -0.4118526386D-02
   548 -0.4954514217D+01  0.2205833552D-02 -0.4114552039D-02
   549 -0.4957837546D+01  0.2204213730D-02 -0.4110587257D-02
   550 -0.4961154421D+01  0.2202599729D-02 -0.4106631920D-02
   551 -0.4964464816D+01  0.2200991474D-02 -0.4102685926D-02
   552 -0.4967768764D+01  0.2199388921D-02 -0.4098749247D-02
   553 -0.4971066281D+01  0.2197792011D-02 -0.4094821847D-02
   554 -0.4974357343D+01  0.2196200680D-02 -0.4090903630D-02
   555 -0.4977641966D+01  0.2194614871D-02 -0.4086994545D-02
   556 -0.4980920106D+01  0.2193034509D-02 -0.4083094472D-02
   557 -0.4984191792D+01  0.2191459544D-02 -0.4079203396D-02
   558 -0.4987457081D+01  0.2189889950D-02 -0.4075321316D-02
   559 -0.4990715853D+01  0.2188325611D-02 -0.4071448028D-02
   560 -0.4993968216D+01  0.2186766523D-02 -0.4067583587D-02
   561 -0.4997214147D+01  0.2185212616D-02 -0.4063727921D-02
   562 -0.5000453623D+01  0.2183663825D-02 -0.4059880939D-02
   563 -0.5003686648D+01  0.2182120098D-02 -0.4056042583D-02
   564 -0.5006913204D+01  0.2180581371D-02 -0.4052212762D-02
   565 -0.5010133371D+01  0.2179047624D-02 -0.4048391527D-02
   566 -0.5013347076D+01  0.2177518774D-02 -0.4044578730D-02
   567 -0.5016554357D+01  0.2175994782D-02 -0.4040774354D-02
   568 -0.5019755183D+01  0.2174475583D-02 -0.4036978296D-02
   569 -0.5022949569D+01  0.2172961131D-02 -0.4033190534D-02
   570 -0.5026137554D+01  0.2171451392D-02 -0.4029410975D-02
   571 -0.5029319047D+01  0.2169946261D-02 -0.4025639600D-02
   572 -0.5032494140D+01  0.2168445740D-02 -0.4021876379D-02
   573 -0.5035663150D+01  0.2166950399D-02 -0.4018121658D-02
   574 -0.5038825376D+01  0.2165458938D-02 -0.4014374533D-02
   575 -0.5041981220D+01  0.2163971946D-02 -0.4010635431D-02
   576 -0.5045130584D+01  0.2162489325D-02 -0.4006904167D-02
   577 -0.5048273555D+01  0.2161011071D-02 -0.4003180813D-02
   578 -0.5051410090D+01  0.2159537110D-02 -0.3999465257D-02
   579 -0.5054540239D+01  0.2158067423D-02 -0.3995757506D-02
   580 -0.5057663933D+01  0.2156601929D-02 -0.3992057412D-02
   581 -0.5060781203D+01  0.2155140589D-02 -0.3988364979D-02
   582 -0.5063892095D+01  0.2153683384D-02 -0.3984680200D-02
   583 -0.5066996544D+01  0.2152230233D-02 -0.3981002957D-02
   584 -0.5070094560D+01  0.2150781098D-02 -0.3977333187D-02
   585 -0.5073186208D+01  0.2149335965D-02 -0.3973670940D-02
   586 -0.5076271426D+01  0.2147894751D-02 -0.3970016087D-02
   587 -0.5079350236D+01  0.2146457429D-02 -0.3966368605D-02
   588 -0.5082422642D+01  0.2145023954D-02 -0.3962728432D-02
   589 -0.5085488664D+01  0.2143594291D-02 -0.3959095565D-02
   590 -0.5088548256D+01  0.2142168374D-02 -0.3955469896D-02
   591 -0.5091601476D+01  0.2140746186D-02 -0.3951851444D-02
   592 -0.5094648290D+01  0.2139327670D-02 -0.3948240106D-02
   593 -0.5097688683D+01  0.2137912772D-02 -0.3944635840D-02
   594 -0.5100722685D+01  0.2136501468D-02 -0.3941038624D-02
   595 -0.5103750327D+01  0.2135093730D-02 -0.3937448450D-02
   596 -0.5106771540D+01  0.2133689479D-02 -0.3933865180D-02
   597 -0.5109786384D+01  0.2132288706D-02 -0.3930288852D-02
   598 -0.5112799670D+01  0.2130899667D-02 -0.3926725182D-02
   599 -0.5115803150D+01  0.2129508059D-02 -0.3923164225D-02
   600 -0.5118799395D+01  0.2128118371D-02 -0.3919609022D-02
   601 -0.5121789292D+01  0.2126732052D-02 -0.3916060603D-02
   602 -0.5124772858D+01  0.2125349079D-02 -0.3912518941D-02
   603 -0.5127750116D+01  0.2123969417D-02 -0.3908984017D-02
   604 -0.5130721005D+01  0.2122592993D-02 -0.3905455707D-02
   605 -0.5133685604D+01  0.2121219816D-02 -0.3901934071D-02
   606 -0.5136643859D+01  0.2119849815D-02 -0.3898419000D-02
   607 -0.5139595762D+01  0.2118482953D-02 -0.3894910446D-02
   608 -0.5142541391D+01  0.2117119232D-02 -0.3891408443D-02
   609 -0.5145480724D+01  0.2115758606D-02 -0.3887912933D-02
   610 -0.5148413704D+01  0.2114401010D-02 -0.3884423810D-02
   611 -0.5151340435D+01  0.2113046460D-02 -0.3880941150D-02
   612 -0.5154260814D+01  0.2111694863D-02 -0.3877464789D-02
   613 -0.5157174876D+01  0.2110346198D-02 -0.3873994730D-02
   614 -0.5160082667D+01  0.2109000466D-02 -0.3870530985D-02
   615 -0.5162984187D+01  0.2107657631D-02 -0.3867073514D-02
   616 -0.5165879425D+01  0.2106317651D-02 -0.3863622258D-02
   617 -0.5168768373D+01  0.2104980495D-02 -0.3860177173D-02
   618 -0.5171651043D+01  0.2103646132D-02 -0.3856738235D-02
   619 -0.5174527467D+01  0.2102314543D-02 -0.3853305441D-02
   620 -0.5177397602D+01  0.2100985674D-02 -0.3849878697D-02
   621 -0.5180261493D+01  0.2099659521D-02 -0.3846458016D-02
   622 -0.5183119109D+01  0.2098336028D-02 -0.3843043331D-02
   623 -0.5185970497D+01  0.2097015190D-02 -0.3839634656D-02
   624 -0.5188815635D+01  0.2095696968D-02 -0.3836231919D-02
   625 -0.5191654520D+01  0.2094381326D-02 -0.3832835028D-02
   626 -0.5194487149D+01  0.2093068222D-02 -0.3829444026D-02
   627 -0.5197313595D+01  0.2091757672D-02 -0.3826058954D-02
   628 -0.5200133751D+01  0.2090449586D-02 -0.3822679633D-02
   629 -0.5202947738D+01  0.2089143999D-02 -0.3819306152D-02
   630 -0.5205755473D+01  0.2087840837D-02 -0.3815938396D-02
   631 -0.5208556983D+01  0.2086540084D-02 -0.3812576353D-02
   632 -0.5211352324D+01  0.2085241741D-02 -0.3809220046D-02
   633 -0.5214141419D+01  0.2083945733D-02 -0.3805869353D-02
   634 -0.5216924343D+01  0.2082652077D-02 -0.3802524327D-02
   635 -0.5219701054D+01  0.2081360716D-02 -0.3799184885D-02
   636 -0.5222471563D+01  0.2080071627D-02 -0.3795851005D-02
   637 -0.5225235884D+01  0.2078784794D-02 -0.3792522658D-02
   638 -0.5227994025D+01  0.2077500186D-02 -0.3789199831D-02
   639 -0.5230746030D+01  0.2076217802D-02 -0.3785882531D-02
   640 -0.5233491832D+01  0.2074937577D-02 -0.3782570655D-02
   641 -0.5236231461D+01  0.2073659498D-02 -0.3779264191D-02
   642 -0.5238964942D+01  0.2072383553D-02 -0.3775963147D-02
   643 -0.5241692271D+01  0.2071109713D-02 -0.3772667476D-02
   644 -0.5244413412D+01  0.2069837925D-02 -0.3769377113D-02
   645 -0.5247128424D+01  0.2068568201D-02 -0.3766092076D-02
   646 -0.5249837269D+01  0.2067300489D-02 -0.3762812304D-02
   647 -0.5252540015D+01  0.2066034802D-02 -0.3759537833D-02
   648 -0.5255236616D+01  0.2064771085D-02 -0.3756268585D-02
   649 -0.5257927067D+01  0.2063509314D-02 -0.3753004510D-02
   650 -0.5260611388D+01  0.2062249468D-02 -0.3749745613D-02
   651 -0.5263289623D+01  0.2060991550D-02 -0.3746491901D-02
   652 -0.5265961712D+01  0.2059735496D-02 -0.3743243283D-02
   653 -0.5268633068D+01  0.2058489538D-02 -0.3740005626D-02
   654 -0.5271293569D+01  0.2057238148D-02 -0.3736767845D-02
   655 -0.5273947990D+01  0.2055988584D-02 -0.3733535132D-02
   656 -0.5276596206D+01  0.2054740667D-02 -0.3730307327D-02
   657 -0.5279238426D+01  0.2053494607D-02 -0.3727084607D-02
   658 -0.5281874571D+01  0.2052250335D-02 -0.3723866873D-02
   659 -0.5284504655D+01  0.2051007834D-02 -0.3720654107D-02
   660 -0.5287128701D+01  0.2049767097D-02 -0.3717446303D-02
   661 -0.5289746751D+01  0.2048528124D-02 -0.3714243463D-02
   662 -0.5292358757D+01  0.2047290864D-02 -0.3711045523D-02
   663 -0.5294964725D+01  0.2046055297D-02 -0.3707852455D-02
   664 -0.5297564727D+01  0.2044821443D-02 -0.3704664303D-02
   665 -0.5300158699D+01  0.2043589244D-02 -0.3701480968D-02
   666 -0.5302746668D+01  0.2042358691D-02 -0.3698302457D-02
   667 -0.5305328668D+01  0.2041129785D-02 -0.3695128771D-02
   668 -0.5307904687D+01  0.2039902494D-02 -0.3691959874D-02
   669 -0.5310474675D+01  0.2038676770D-02 -0.3688795678D-02
   670 -0.5313038743D+01  0.2037452653D-02 -0.3685636275D-02
   671 -0.5315596857D+01  0.2036230103D-02 -0.3682481602D-02
   672 -0.5318148939D+01  0.2035009056D-02 -0.3679331555D-02
   673 -0.5320695164D+01  0.2033789591D-02 -0.3676186270D-02
   674 -0.5323235360D+01  0.2032571584D-02 -0.3673045561D-02
   675 -0.5325769682D+01  0.2031355111D-02 -0.3669909551D-02
   676 -0.5328298064D+01  0.2030140108D-02 -0.3666778150D-02
   677 -0.5330820487D+01  0.2028926545D-02 -0.3663651302D-02
   678 -0.5333337033D+01  0.2027714449D-02 -0.3660529071D-02
   679 -0.5335847660D+01  0.2026503776D-02 -0.3657411389D-02
   680 -0.5338352356D+01  0.2025294499D-02 -0.3654298215D-02
   681 -0.5340851158D+01  0.2024086623D-02 -0.3651189465D-02
   682 -0.5343344088D+01  0.2022880131D-02 -0.3648085315D-02
   683 -0.5345831113D+01  0.2021674991D-02 -0.3644985621D-02
   684 -0.5348312329D+01  0.2020471240D-02 -0.3641890453D-02
   685 -0.5350787595D+01  0.2019268775D-02 -0.3638799641D-02
   686 -0.5353257028D+01  0.2018067645D-02 -0.3635713278D-02
   687 -0.5355720597D+01  0.2016867815D-02 -0.3632631311D-02
   688 -0.5358178333D+01  0.2015669284D-02 -0.3629553745D-02
   689 -0.5360630227D+01  0.2014472027D-02 -0.3626480539D-02
   690 -0.5363076250D+01  0.2013276007D-02 -0.3623411645D-02
   691 -0.5365516440D+01  0.2012081231D-02 -0.3620347077D-02
   692 -0.5367950847D+01  0.2010887708D-02 -0.3617286859D-02
   693 -0.5370379412D+01  0.2009695385D-02 -0.3614230904D-02
   694 -0.5372802182D+01  0.2008504273D-02 -0.3611179235D-02
   695 -0.5375219136D+01  0.2007314340D-02 -0.3608131812D-02
   696 -0.5377630301D+01  0.2006125585D-02 -0.3605088635D-02
   697 -0.5380035657D+01  0.2004937978D-02 -0.3602049657D-02
   698 -0.5382435244D+01  0.2003751524D-02 -0.3599014895D-02
   699 -0.5384829094D+01  0.2002566224D-02 -0.3595984357D-02
   700 -0.5387217124D+01  0.2001382016D-02 -0.3592957941D-02
   701 -0.5389599434D+01  0.2000198937D-02 -0.3589935718D-02
   702 -0.5391975954D+01  0.1999016930D-02 -0.3586917596D-02
   703 -0.5394346756D+01  0.1997836021D-02 -0.3583903622D-02
   704 -0.5396711759D+01  0.1996656144D-02 -0.3580893698D-02
   705 -0.5399071078D+01  0.1995477352D-02 -0.3577887909D-02
   706 -0.5401424638D+01  0.1994299582D-02 -0.3574886158D-02
   707 -0.5403772479D+01  0.1993122842D-02 -0.3571888466D-02
   708 -0.5406119229D+01  0.1991953532D-02 -0.3568899450D-02
   709 -0.5408456158D+01  0.1990779486D-02 -0.3565910323D-02
   710 -0.5410787342D+01  0.1989606378D-02 -0.3562925154D-02
   711 -0.5413112829D+01  0.1988434264D-02 -0.3559943972D-02
   712 -0.5415432725D+01  0.1987263198D-02 -0.3556966859D-02
   713 -0.5417746886D+01  0.1986093077D-02 -0.3553993656D-02
   714 -0.5420055451D+01  0.1984923969D-02 -0.3551024466D-02
   715 -0.5422358379D+01  0.1983755835D-02 -0.3548059237D-02
   716 -0.5424655695D+01  0.1982588674D-02 -0.3545097968D-02
   717 -0.5426947346D+01  0.1981422442D-02 -0.3542140587D-02
   718 -0.5429233415D+01  0.1980257169D-02 -0.3539187147D-02
   719 -0.5431513881D+01  0.1979092835D-02 -0.3536237614D-02
   720 -0.5433788773D+01  0.1977929436D-02 -0.3533291992D-02
   721 -0.5436058059D+01  0.1976766942D-02 -0.3530350229D-02
   722 -0.5438321777D+01  0.1975605363D-02 -0.3527412335D-02
   723 -0.5440579909D+01  0.1974444669D-02 -0.3524478279D-02
   724 -0.5442832493D+01  0.1973284874D-02 -0.3521548076D-02
   725 -0.5445079538D+01  0.1972125968D-02 -0.3518621713D-02
   726 -0.5447321025D+01  0.1970967924D-02 -0.3515699144D-02
   727 -0.5449556959D+01  0.1969810733D-02 -0.3512780363D-02
   728 -0.5451787383D+01  0.1968654406D-02 -0.3509865386D-02
   729 -0.5454012244D+01  0.1967498897D-02 -0.3506954146D-02
   730 -0.5456231645D+01  0.1966344256D-02 -0.3504046711D-02
   731 -0.5458445490D+01  0.1965190412D-02 -0.3501142980D-02
   732 -0.5460653885D+01  0.1964037413D-02 -0.3498243029D-02
   733 -0.5462856815D+01  0.1962885239D-02 -0.3495346825D-02
   734 -0.5465054208D+01  0.1961733833D-02 -0.3492454277D-02
   735 -0.5467246209D+01  0.1960583270D-02 -0.3489565504D-02
   736 -0.5469432635D+01  0.1959433426D-02 -0.3486680283D-02
   737 -0.5471613649D+01  0.1958284384D-02 -0.3483798748D-02
   738 -0.5473789425D+01  0.1957136398D-02 -0.3480921125D-02
   739 -0.5475959565D+01  0.1955988899D-02 -0.3478046974D-02
   740 -0.5478124308D+01  0.1954842178D-02 -0.3475176495D-02
   741 -0.5480283586D+01  0.1953696178D-02 -0.3472309608D-02
   742 -0.5482437461D+01  0.1952550921D-02 -0.3469446344D-02
   743 -0.5484585919D+01  0.1951406392D-02 -0.3466586679D-02
   744 -0.5486728976D+01  0.1950262583D-02 -0.3463730607D-02
   745 -0.5488866669D+01  0.1949119508D-02 -0.3460878143D-02
   746 -0.5490998937D+01  0.1947977116D-02 -0.3458029208D-02
   747 -0.5493125867D+01  0.1946835446D-02 -0.3455183869D-02
   748 -0.5495247398D+01  0.1945694452D-02 -0.3452342050D-02
   749 -0.5497363593D+01  0.1944554159D-02 -0.3449503792D-02
   750 -0.5499474396D+01  0.1943414521D-02 -0.3446669019D-02
   751 -0.5501579935D+01  0.1942275602D-02 -0.3443837835D-02
   752 -0.5503680091D+01  0.1941137320D-02 -0.3441010114D-02
   753 -0.5505774872D+01  0.1939999667D-02 -0.3438185843D-02
   754 -0.5507864419D+01  0.1938862719D-02 -0.3435365132D-02
   755 -0.5509948597D+01  0.1937726378D-02 -0.3432547840D-02
   756 -0.5512027498D+01  0.1936590693D-02 -0.3429734036D-02
   757 -0.5514101090D+01  0.1935455630D-02 -0.3426923672D-02
   758 -0.5516169407D+01  0.1934321199D-02 -0.3424116757D-02
   759 -0.5518232431D+01  0.1933187378D-02 -0.3421313262D-02
   760 -0.5520290171D+01  0.1932054162D-02 -0.3418513177D-02
   761 -0.5522342671D+01  0.1930921564D-02 -0.3415716524D-02
   762 -0.5524389920D+01  0.1929789569D-02 -0.3412923273D-02
   763 -0.5526435070D+01  0.1928662151D-02 -0.3410136336D-02
   764 -0.5528472978D+01  0.1927532784D-02 -0.3407350916D-02
   765 -0.5530504862D+01  0.1926403002D-02 -0.3404568130D-02
   766 -0.5532531569D+01  0.1925273836D-02 -0.3401788745D-02
   767 -0.5534553070D+01  0.1924145259D-02 -0.3399012718D-02
   768 -0.5536569379D+01  0.1923017270D-02 -0.3396240047D-02
   769 -0.5538580560D+01  0.1921889895D-02 -0.3393470771D-02
   770 -0.5540586509D+01  0.1920763065D-02 -0.3390704781D-02
   771 -0.5542587346D+01  0.1919636841D-02 -0.3387942162D-02
   772 -0.5544583018D+01  0.1918511177D-02 -0.3385182859D-02
   773 -0.5546573556D+01  0.1917386088D-02 -0.3382426879D-02
   774 -0.5548558957D+01  0.1916261559D-02 -0.3379674202D-02
   775 -0.5550539231D+01  0.1915137585D-02 -0.3376924820D-02
   776 -0.5552514398D+01  0.1914014174D-02 -0.3374178738D-02
   777 -0.5554484460D+01  0.1912891312D-02 -0.3371435939D-02
   778 -0.5556449473D+01  0.1911769022D-02 -0.3368696456D-02
   779 -0.5558409336D+01  0.1910647240D-02 -0.3365960182D-02
   780 -0.5560364185D+01  0.1909526032D-02 -0.3363227225D-02
   781 -0.5562313913D+01  0.1908405328D-02 -0.3360497473D-02
   782 -0.5564258612D+01  0.1907285174D-02 -0.3357770991D-02
   783 -0.5566198240D+01  0.1906165535D-02 -0.3355047725D-02
   784 -0.5568132825D+01  0.1905046416D-02 -0.3352327686D-02
   785 -0.5570062431D+01  0.1903927850D-02 -0.3349610914D-02
   786 -0.5571986955D+01  0.1902809764D-02 -0.3346897303D-02
   787 -0.5573906479D+01  0.1901692198D-02 -0.3344186906D-02
   788 -0.5575821017D+01  0.1900575152D-02 -0.3341479724D-02
   789 -0.5577730521D+01  0.1899458587D-02 -0.3338775700D-02
   790 -0.5579635046D+01  0.1898342529D-02 -0.3336074863D-02
